trial,fill_first_avg_student_ranking,fill_first_std_student_ranking,fill_first_median_student_ranking,fill_first_iqr_student_ranking,fill_first_student_satisfaction_percent,fill_first_student_satisfaction_top4_percent,fill_first_student_satisfaction_top5_percent,fill_first_students_got_choice_1_count,fill_first_students_got_choice_1_percent,fill_first_students_got_choice_2_count,fill_first_students_got_choice_2_percent,fill_first_students_got_choice_3_count,fill_first_students_got_choice_3_percent,fill_first_students_got_choice_4_count,fill_first_students_got_choice_4_percent,fill_first_students_got_choice_5_count,fill_first_students_got_choice_5_percent,fill_first_students_got_choice_6_count,fill_first_students_got_choice_6_percent,rank_first_avg_student_ranking,rank_first_std_student_ranking,rank_first_median_student_ranking,rank_first_iqr_student_ranking,rank_first_student_satisfaction_percent,rank_first_student_satisfaction_top4_percent,rank_first_student_satisfaction_top5_percent,rank_first_students_got_choice_1_count,rank_first_students_got_choice_1_percent,rank_first_students_got_choice_2_count,rank_first_students_got_choice_2_percent,rank_first_students_got_choice_3_count,rank_first_students_got_choice_3_percent,rank_first_students_got_choice_4_count,rank_first_students_got_choice_4_percent,rank_first_students_got_choice_5_count,rank_first_students_got_choice_5_percent,rank_first_students_got_choice_6_count,rank_first_students_got_choice_6_percent,best_first_avg_student_ranking,best_first_std_student_ranking,best_first_median_student_ranking,best_first_iqr_student_ranking,best_first_student_satisfaction_percent,best_first_student_satisfaction_top4_percent,best_first_student_satisfaction_top5_percent,best_first_students_got_choice_1_count,best_first_students_got_choice_1_percent,best_first_students_got_choice_2_count,best_first_students_got_choice_2_percent,best_first_students_got_choice_3_count,best_first_students_got_choice_3_percent,best_first_students_got_choice_4_count,best_first_students_got_choice_4_percent,best_first_students_got_choice_5_count,best_first_students_got_choice_5_percent,best_first_students_got_choice_6_count,best_first_students_got_choice_6_percent,fragility_mirror_avg_student_ranking,fragility_mirror_std_student_ranking,fragility_mirror_median_student_ranking,fragility_mirror_iqr_student_ranking,fragility_mirror_student_satisfaction_percent,fragility_mirror_student_satisfaction_top4_percent,fragility_mirror_student_satisfaction_top5_percent,fragility_mirror_students_got_choice_1_count,fragility_mirror_students_got_choice_1_percent,fragility_mirror_students_got_choice_2_count,fragility_mirror_students_got_choice_2_percent,fragility_mirror_students_got_choice_3_count,fragility_mirror_students_got_choice_3_percent,fragility_mirror_students_got_choice_4_count,fragility_mirror_students_got_choice_4_percent,fragility_mirror_students_got_choice_5_count,fragility_mirror_students_got_choice_5_percent,fragility_mirror_students_got_choice_6_count,fragility_mirror_students_got_choice_6_percent
21,2.3666666666666667,1.7978382080215733,2.0,2.0,80.0,83.33333333333334,83.33333333333334,14,46.666666666666664,7,23.333333333333332,3,10.0,1,3.3333333333333335,0,0.0,5,16.666666666666664,1.8666666666666667,1.4313940369055926,1.0,1.0,86.66666666666667,93.33333333333333,93.33333333333333,19,63.33333333333333,4,13.333333333333334,3,10.0,2,6.666666666666667,0,0.0,2,6.666666666666667,2.1,1.6802777548171413,1.0,1.75,80.0,86.66666666666667,90.0,18,60.0,4,13.333333333333334,2,6.666666666666667,2,6.666666666666667,1,3.3333333333333335,3,10.0,2.2666666666666666,1.6110727964792764,2.0,2.0,76.66666666666667,90.0,90.0,14,46.666666666666664,7,23.333333333333332,2,6.666666666666667,4,13.333333333333334,0,0.0,3,10.0
22,2.7333333333333334,1.730767331432956,2.0,3.0,70.0,80.0,86.66666666666667,9,30.0,9,30.0,3,10.0,3,10.0,2,6.666666666666667,4,13.333333333333334,2.3,1.8101565309847285,1.5,1.75,80.0,83.33333333333334,83.33333333333334,15,50.0,7,23.333333333333332,2,6.666666666666667,1,3.3333333333333335,0,0.0,5,16.666666666666664,2.2666666666666666,1.7113996870657915,1.5,2.0,80.0,86.66666666666667,86.66666666666667,15,50.0,6,20.0,3,10.0,2,6.666666666666667,0,0.0,4,13.333333333333334,2.8333333333333335,1.8454147380888546,2.0,3.0,70.0,80.0,80.0,10,33.33333333333333,6,20.0,5,16.666666666666664,3,10.0,0,0.0,6,20.0
23,2.8,1.9561867668161614,2.0,3.5,73.33333333333333,73.33333333333333,76.66666666666667,10,33.33333333333333,9,30.0,3,10.0,0,0.0,1,3.3333333333333335,7,23.333333333333332,2.2,1.6812693617224657,1.5,1.75,83.33333333333334,86.66666666666667,86.66666666666667,15,50.0,7,23.333333333333332,3,10.0,1,3.3333333333333335,0,0.0,4,13.333333333333334,2.3333333333333335,1.7950549357115013,2.0,1.75,80.0,83.33333333333334,83.33333333333334,14,46.666666666666664,8,26.666666666666668,2,6.666666666666667,1,3.3333333333333335,0,0.0,5,16.666666666666664,2.7,2.0024984394500787,2.0,3.0,70.0,76.66666666666667,76.66666666666667,13,43.333333333333336,6,20.0,2,6.666666666666667,2,6.666666666666667,0,0.0,7,23.333333333333332
24,2.4,1.6852299546352716,2.0,1.75,80.0,83.33333333333334,86.66666666666667,11,36.666666666666664,11,36.666666666666664,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.0,1.7126976771553504,1.0,1.0,83.33333333333334,86.66666666666667,86.66666666666667,19,63.33333333333333,5,16.666666666666664,1,3.3333333333333335,1,3.3333333333333335,0,0.0,4,13.333333333333334,2.2333333333333334,1.9093337988826249,1.0,1.0,76.66666666666667,80.0,83.33333333333334,18,60.0,5,16.666666666666664,0,0.0,1,3.3333333333333335,1,3.3333333333333335,5,16.666666666666664,2.7666666666666666,2.108448613449129,2.0,4.5,66.66666666666666,73.33333333333333,73.33333333333333,14,46.666666666666664,5,16.666666666666664,1,3.3333333333333335,2,6.666666666666667,0,0.0,8,26.666666666666668
25,2.6666666666666665,1.7384539747207062,2.0,3.0,70.0,80.0,90.0,12,40.0,4,13.333333333333334,5,16.666666666666664,3,10.0,3,10.0,3,10.0,2.3,1.9,1.0,1.75,76.66666666666667,80.0,83.33333333333334,17,56.666666666666664,5,16.666666666666664,1,3.3333333333333335,1,3.3333333333333335,1,3.3333333333333335,5,16.666666666666664,2.433333333333333,1.9439364415764444,1.0,2.0,76.66666666666667,80.0,80.0,16,53.333333333333336,4,13.333333333333334,3,10.0,1,3.3333333333333335,0,0.0,6,20.0,2.7333333333333334,1.9482185594936612,2.0,3.75,66.66666666666666,73.33333333333333,83.33333333333334,13,43.333333333333336,5,16.666666666666664,2,6.666666666666667,2,6.666666666666667,3,10.0,5,16.666666666666664
26,2.466666666666667,1.3097921802925667,2.0,1.0,83.33333333333334,93.33333333333333,93.33333333333333,7,23.333333333333332,11,36.666666666666664,7,23.333333333333332,3,10.0,0,0.0,2,6.666666666666667,1.9666666666666666,1.3034143197344767,1.5,1.0,86.66666666666667,93.33333333333333,96.66666666666667,15,50.0,8,26.666666666666668,3,10.0,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,2.1666666666666665,1.6346933113652304,1.5,1.0,80.0,86.66666666666667,90.0,15,50.0,8,26.666666666666668,1,3.3333333333333335,2,6.666666666666667,1,3.3333333333333335,3,10.0,2.566666666666667,1.8015425489162213,2.0,2.0,76.66666666666667,80.0,83.33333333333334,11,36.666666666666664,9,30.0,3,10.0,1,3.3333333333333335,1,3.3333333333333335,5,16.666666666666664
27,2.433333333333333,1.7065234314893605,2.0,2.0,80.0,83.33333333333334,86.66666666666667,12,40.0,8,26.666666666666668,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.066666666666667,1.6519348924485158,1.0,1.75,83.33333333333334,86.66666666666667,90.0,18,60.0,4,13.333333333333334,3,10.0,1,3.3333333333333335,1,3.3333333333333335,3,10.0,2.3,1.9519221295943134,1.0,2.0,80.0,80.0,80.0,18,60.0,3,10.0,3,10.0,0,0.0,0,0.0,6,20.0,2.3,1.5737428845483836,2.0,2.0,80.0,90.0,90.0,13,43.333333333333336,7,23.333333333333332,4,13.333333333333334,3,10.0,0,0.0,3,10.0
28,2.8666666666666667,1.8749814813900312,2.0,3.5,70.0,73.33333333333333,80.0,8,26.666666666666668,11,36.666666666666664,2,6.666666666666667,1,3.3333333333333335,2,6.666666666666667,6,20.0,2.2,1.6206994374857624,2.0,1.0,80.0,86.66666666666667,90.0,14,46.666666666666664,9,30.0,1,3.3333333333333335,2,6.666666666666667,1,3.3333333333333335,3,10.0,2.3666666666666667,1.7413277182145301,2.0,1.75,76.66666666666667,83.33333333333334,86.66666666666667,13,43.333333333333336,9,30.0,1,3.3333333333333335,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334,2.466666666666667,1.7269111795984826,2.0,2.0,76.66666666666667,83.33333333333334,86.66666666666667,12,40.0,8,26.666666666666668,3,10.0,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334
29,2.6666666666666665,1.7763883459298968,2.0,3.0,66.66666666666666,76.66666666666667,90.0,11,36.666666666666664,8,26.666666666666668,1,3.3333333333333335,3,10.0,4,13.333333333333334,3,10.0,2.033333333333333,1.5807874268505837,1.0,1.0,83.33333333333334,90.0,90.0,17,56.666666666666664,6,20.0,2,6.666666666666667,2,6.666666666666667,0,0.0,3,10.0,2.0,1.3165611772087666,1.5,1.0,83.33333333333334,90.0,100.0,15,50.0,8,26.666666666666668,2,6.666666666666667,2,6.666666666666667,3,10.0,0,0.0,2.433333333333333,1.7641491496532324,2.0,2.75,73.33333333333333,83.33333333333334,86.66666666666667,13,43.333333333333336,8,26.666666666666668,1,3.3333333333333335,3,10.0,1,3.3333333333333335,4,13.333333333333334
30,2.6,1.645195023900409,2.0,2.0,83.33333333333334,83.33333333333334,86.66666666666667,10,33.33333333333333,6,20.0,9,30.0,0,0.0,1,3.3333333333333335,4,13.333333333333334,2.2666666666666666,1.6519348924485158,2.0,2.0,83.33333333333334,83.33333333333334,90.0,14,46.666666666666664,7,23.333333333333332,4,13.333333333333334,0,0.0,2,6.666666666666667,3,10.0,2.3333333333333335,1.5776212754932308,2.0,2.0,83.33333333333334,86.66666666666667,90.0,12,40.0,8,26.666666666666668,5,16.666666666666664,1,3.3333333333333335,1,3.3333333333333335,3,10.0,2.8666666666666667,1.839081896551163,2.0,2.75,73.33333333333333,76.66666666666667,80.0,9,30.0,7,23.333333333333332,6,20.0,1,3.3333333333333335,1,3.3333333333333335,6,20.0
31,2.3333333333333335,1.6996731711975948,2.0,2.0,80.0,86.66666666666667,86.66666666666667,14,46.666666666666664,6,20.0,4,13.333333333333334,2,6.666666666666667,0,0.0,4,13.333333333333334,1.8,1.4922019523732928,1.0,1.0,86.66666666666667,90.0,93.33333333333333,21,70.0,3,10.0,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,2,6.666666666666667,1.9666666666666666,1.601735170231195,1.0,1.0,83.33333333333334,90.0,90.0,19,63.33333333333333,4,13.333333333333334,2,6.666666666666667,2,6.666666666666667,0,0.0,3,10.0,2.3333333333333335,1.7950549357115013,1.0,2.75,73.33333333333333,86.66666666666667,86.66666666666667,17,56.666666666666664,2,6.666666666666667,3,10.0,4,13.333333333333334,0,0.0,4,13.333333333333334
32,2.6,1.7243356208503418,2.0,2.0,80.0,83.33333333333334,83.33333333333334,10,33.33333333333333,8,26.666666666666668,6,20.0,1,3.3333333333333335,0,0.0,5,16.666666666666664,2.2333333333333334,1.7259457954666158,1.5,1.75,83.33333333333334,83.33333333333334,86.66666666666667,15,50.0,7,23.333333333333332,3,10.0,0,0.0,1,3.3333333333333335,4,13.333333333333334,2.6666666666666665,1.9888578520235065,2.0,3.75,70.0,73.33333333333333,80.0,13,43.333333333333336,7,23.333333333333332,1,3.3333333333333335,1,3.3333333333333335,2,6.666666666666667,6,20.0,3.033333333333333,2.121058435991071,2.0,5.0,66.66666666666666,66.66666666666666,70.0,11,36.666666666666664,6,20.0,3,10.0,0,0.0,1,3.3333333333333335,9,30.0
33,2.8,1.9561867668161612,2.0,3.5,73.33333333333333,73.33333333333333,76.66666666666667,10,33.33333333333333,9,30.0,3,10.0,0,0.0,1,3.3333333333333335,7,23.333333333333332,2.2333333333333334,1.8015425489162213,1.0,1.75,76.66666666666667,83.33333333333334,86.66666666666667,17,56.666666666666664,5,16.666666666666664,1,3.3333333333333335,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334,2.3666666666666667,1.87053171287976,1.0,2.75,73.33333333333333,83.33333333333334,83.33333333333334,16,53.333333333333336,5,16.666666666666664,1,3.3333333333333335,3,10.0,0,0.0,5,16.666666666666664,2.6333333333333333,1.9405039437103844,2.0,2.75,73.33333333333333,76.66666666666667,80.0,13,43.333333333333336,6,20.0,3,10.0,1,3.3333333333333335,1,3.3333333333333335,6,20.0
34,2.533333333333333,1.7074997966487597,2.0,2.0,80.0,80.0,86.66666666666667,10,33.33333333333333,10,33.33333333333333,4,13.333333333333334,0,0.0,2,6.666666666666667,4,13.333333333333334,2.033333333333333,1.3780017739062924,2.0,1.0,86.66666666666667,93.33333333333333,93.33333333333333,14,46.666666666666664,9,30.0,3,10.0,2,6.666666666666667,0,0.0,2,6.666666666666667,2.2,1.5790292376436015,2.0,1.75,80.0,90.0,90.0,14,46.666666666666664,8,26.666666666666668,2,6.666666666666667,3,10.0,0,0.0,3,10.0,2.5,1.5652475842498528,2.0,2.75,73.33333333333333,90.0,90.0,10,33.33333333333333,9,30.0,3,10.0,5,16.666666666666664,0,0.0,3,10.0
35,3.1333333333333333,2.0450482200237294,2.0,4.75,66.66666666666666,66.66666666666666,70.0,8,26.666666666666668,9,30.0,3,10.0,0,0.0,1,3.3333333333333335,9,30.0,2.433333333333333,1.8015425489162213,2.0,1.75,80.0,80.0,83.33333333333334,12,40.0,10,33.33333333333333,2,6.666666666666667,0,0.0,1,3.3333333333333335,5,16.666666666666664,2.5,1.8393839548428526,2.0,1.75,80.0,80.0,80.0,11,36.666666666666664,11,36.666666666666664,2,6.666666666666667,0,0.0,0,0.0,6,20.0,2.5,1.6683325008322931,2.0,2.0,80.0,83.33333333333334,86.66666666666667,10,33.33333333333333,10,33.33333333333333,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334
36,2.8666666666666667,1.910206504252587,2.0,3.25,73.33333333333333,73.33333333333333,76.66666666666667,8,26.666666666666668,11,36.666666666666664,3,10.0,0,0.0,1,3.3333333333333335,7,23.333333333333332,2.2,1.6206994374857624,2.0,1.0,86.66666666666667,86.66666666666667,86.66666666666667,13,43.333333333333336,10,33.33333333333333,3,10.0,0,0.0,0,0.0,4,13.333333333333334,2.3666666666666667,1.7413277182145301,2.0,1.75,83.33333333333334,83.33333333333334,83.33333333333334,12,40.0,10,33.33333333333333,3,10.0,0,0.0,0,0.0,5,16.666666666666664,2.7666666666666666,1.9610088106776968,2.0,3.75,70.0,73.33333333333333,80.0,12,40.0,6,20.0,3,10.0,1,3.3333333333333335,2,6.666666666666667,6,20.0
37,2.9,2.0058248511107175,2.0,4.5,70.0,73.33333333333333,73.33333333333333,10,33.33333333333333,8,26.666666666666668,3,10.0,1,3.3333333333333335,0,0.0,8,26.666666666666668,2.3666666666666667,1.9405039437103846,1.0,1.75,76.66666666666667,80.0,80.0,16,53.333333333333336,6,20.0,1,3.3333333333333335,1,3.3333333333333335,0,0.0,6,20.0,2.3333333333333335,1.7191729277636836,2.0,1.75,80.0,83.33333333333334,86.66666666666667,13,43.333333333333336,9,30.0,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.6,1.8184242262647807,2.0,2.0,76.66666666666667,80.0,83.33333333333334,12,40.0,6,20.0,5,16.666666666666664,1,3.3333333333333335,1,3.3333333333333335,5,16.666666666666664
38,2.2333333333333334,1.6468825769380835,1.5,2.0,80.0,86.66666666666667,90.0,15,50.0,6,20.0,3,10.0,2,6.666666666666667,1,3.3333333333333335,3,10.0,2.033333333333333,1.5162087220725544,1.0,1.75,83.33333333333334,90.0,93.33333333333333,17,56.666666666666664,5,16.666666666666664,3,10.0,2,6.666666666666667,1,3.3333333333333335,2,6.666666666666667,2.1,1.5989579940281942,1.0,2.0,83.33333333333334,90.0,90.0,17,56.666666666666664,4,13.333333333333334,4,13.333333333333334,2,6.666666666666667,0,0.0,3,10.0,2.3333333333333335,1.5986105077709065,2.0,2.0,80.0,90.0,90.0,14,46.666666666666664,4,13.333333333333334,6,20.0,3,10.0,0,0.0,3,10.0
39,2.4,1.624807680927192,2.0,2.0,86.66666666666667,86.66666666666667,86.66666666666667,12,40.0,6,20.0,8,26.666666666666668,0,0.0,0,0.0,4,13.333333333333334,2.1333333333333333,1.5216949614017772,2.0,1.75,86.66666666666667,90.0,90.0,14,46.666666666666664,8,26.666666666666668,4,13.333333333333334,1,3.3333333333333335,0,0.0,3,10.0,2.3666666666666667,1.5595583420386114,2.0,2.0,83.33333333333334,90.0,90.0,13,43.333333333333336,4,13.333333333333334,8,26.666666666666668,2,6.666666666666667,0,0.0,3,10.0,2.4,1.4047538337136987,2.0,2.0,80.0,93.33333333333333,93.33333333333333,10,33.33333333333333,8,26.666666666666668,6,20.0,4,13.333333333333334,0,0.0,2,6.666666666666667
40,2.2333333333333334,1.4761059883656353,2.0,2.0,83.33333333333334,90.0,93.33333333333333,13,43.333333333333336,7,23.333333333333332,5,16.666666666666664,2,6.666666666666667,1,3.3333333333333335,2,6.666666666666667,2.066666666666667,1.4817407180595246,1.0,2.0,86.66666666666667,90.0,93.33333333333333,16,53.333333333333336,5,16.666666666666664,5,16.666666666666664,1,3.3333333333333335,1,3.3333333333333335,2,6.666666666666667,2.1333333333333333,1.6069294390925264,1.0,2.0,86.66666666666667,86.66666666666667,90.0,16,53.333333333333336,5,16.666666666666664,5,16.666666666666664,0,0.0,1,3.3333333333333335,3,10.0,2.8333333333333335,1.8988300491501484,2.5,3.0,66.66666666666666,80.0,80.0,12,40.0,3,10.0,5,16.666666666666664,4,13.333333333333334,0,0.0,6,20.0
41,2.1666666666666665,1.4161763857498668,2.0,1.75,86.66666666666667,90.0,93.33333333333333,12,40.0,10,33.33333333333333,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,2,6.666666666666667,2.1,1.5132745950421556,1.5,1.75,86.66666666666667,86.66666666666667,93.33333333333333,15,50.0,7,23.333333333333332,4,13.333333333333334,0,0.0,2,6.666666666666667,2,6.666666666666667,2.2333333333333334,1.7065234314893605,2.0,1.0,83.33333333333334,83.33333333333334,86.66666666666667,14,46.666666666666664,9,30.0,2,6.666666666666667,0,0.0,1,3.3333333333333335,4,13.333333333333334,2.6333333333333333,1.7603661235347856,2.0,2.0,80.0,80.0,83.33333333333334,10,33.33333333333333,8,26.666666666666668,6,20.0,0,0.0,1,3.3333333333333335,5,16.666666666666664
42,3.0,1.7701224063135672,2.0,2.0,70.0,76.66666666666667,80.0,6,20.0,10,33.33333333333333,5,16.666666666666664,2,6.666666666666667,1,3.3333333333333335,6,20.0,2.2333333333333334,1.8015425489162213,1.0,1.75,76.66666666666667,83.33333333333334,86.66666666666667,17,56.666666666666664,5,16.666666666666664,1,3.3333333333333335,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334,2.466666666666667,1.8571184369578826,1.0,2.75,73.33333333333333,80.0,86.66666666666667,16,53.333333333333336,2,6.666666666666667,4,13.333333333333334,2,6.666666666666667,2,6.666666666666667,4,13.333333333333334,2.6666666666666665,1.885618083164127,2.0,3.0,70.0,76.66666666666667,83.33333333333334,12,40.0,7,23.333333333333332,2,6.666666666666667,2,6.666666666666667,2,6.666666666666667,5,16.666666666666664
43,1.9666666666666666,1.4940623220676643,1.5,1.0,86.66666666666667,90.0,90.0,15,50.0,11,36.666666666666664,0,0.0,1,3.3333333333333335,0,0.0,3,10.0,1.7666666666666666,1.3337499349161703,1.0,1.0,90.0,93.33333333333333,93.33333333333333,18,60.0,8,26.666666666666668,1,3.3333333333333335,1,3.3333333333333335,0,0.0,2,6.666666666666667,1.8333333333333333,1.3924399049470282,1.0,1.0,86.66666666666667,93.33333333333333,93.33333333333333,18,60.0,7,23.333333333333332,1,3.3333333333333335,2,6.666666666666667,0,0.0,2,6.666666666666667,2.3,1.7916472867168918,2.0,1.0,80.0,83.33333333333334,83.33333333333334,14,46.666666666666664,9,30.0,1,3.3333333333333335,1,3.3333333333333335,0,0.0,5,16.666666666666664
44,2.6333333333333333,1.6428295373802142,2.0,2.0,80.0,83.33333333333334,86.66666666666667,9,30.0,8,26.666666666666668,7,23.333333333333332,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.433333333333333,1.782943882708844,2.0,2.0,76.66666666666667,80.0,86.66666666666667,13,43.333333333333336,8,26.666666666666668,2,6.666666666666667,1,3.3333333333333335,2,6.666666666666667,4,13.333333333333334,2.466666666666667,1.6069294390925266,2.0,2.0,80.0,83.33333333333334,90.0,10,33.33333333333333,10,33.33333333333333,4,13.333333333333334,1,3.3333333333333335,2,6.666666666666667,3,10.0,2.8666666666666667,1.839081896551163,2.0,3.0,63.33333333333333,76.66666666666667,83.33333333333334,9,30.0,9,30.0,1,3.3333333333333335,4,13.333333333333334,2,6.666666666666667,5,16.666666666666664
45,2.8,1.7962924780409975,2.0,1.0,76.66666666666667,76.66666666666667,80.0,7,23.333333333333332,12,40.0,4,13.333333333333334,0,0.0,1,3.3333333333333335,6,20.0,2.3333333333333335,1.757523510195209,2.0,1.75,83.33333333333334,83.33333333333334,83.33333333333334,13,43.333333333333336,9,30.0,3,10.0,0,0.0,0,0.0,5,16.666666666666664,2.2666666666666666,1.569146972791976,2.0,2.0,86.66666666666667,86.66666666666667,90.0,13,43.333333333333336,7,23.333333333333332,6,20.0,0,0.0,1,3.3333333333333335,3,10.0,2.3666666666666667,1.5595583420386112,2.0,2.0,83.33333333333334,86.66666666666667,90.0,11,36.666666666666664,9,30.0,5,16.666666666666664,1,3.3333333333333335,1,3.3333333333333335,3,10.0
46,2.6333333333333333,1.601735170231195,2.0,1.0,76.66666666666667,83.33333333333334,86.66666666666667,6,20.0,15,50.0,2,6.666666666666667,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334,1.9666666666666666,1.3780017739062922,1.5,1.0,86.66666666666667,93.33333333333333,93.33333333333333,15,50.0,9,30.0,2,6.666666666666667,2,6.666666666666667,0,0.0,2,6.666666666666667,2.066666666666667,1.5260697523012796,1.5,1.0,86.66666666666667,90.0,90.0,15,50.0,8,26.666666666666668,3,10.0,1,3.3333333333333335,0,0.0,3,10.0,2.5,1.7272328544042153,2.0,2.0,80.0,83.33333333333334,83.33333333333334,10,33.33333333333333,11,36.666666666666664,3,10.0,1,3.3333333333333335,0,0.0,5,16.666666666666664
47,2.566666666666667,1.8015425489162211,2.0,2.0,76.66666666666667,80.0,83.33333333333334,11,36.666666666666664,9,30.0,3,10.0,1,3.3333333333333335,1,3.3333333333333335,5,16.666666666666664,2.1333333333333333,1.687865186822955,1.0,1.0,83.33333333333334,86.66666666666667,86.66666666666667,16,53.333333333333336,7,23.333333333333332,2,6.666666666666667,1,3.3333333333333335,0,0.0,4,13.333333333333334,2.5,1.9790570145063195,1.5,2.75,73.33333333333333,76.66666666666667,80.0,15,50.0,6,20.0,1,3.3333333333333335,1,3.3333333333333335,1,3.3333333333333335,6,20.0,3.066666666666667,2.1592179654268864,2.0,5.0,66.66666666666666,66.66666666666666,66.66666666666666,11,36.666666666666664,6,20.0,3,10.0,0,0.0,0,0.0,10,33.33333333333333
48,2.6,1.6653327995729064,2.0,2.0,76.66666666666667,83.33333333333334,86.66666666666667,9,30.0,10,33.33333333333333,4,13.333333333333334,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334,2.066666666666667,1.730767331432956,1.0,1.0,83.33333333333334,83.33333333333334,86.66666666666667,17,56.666666666666664,8,26.666666666666668,0,0.0,0,0.0,1,3.3333333333333335,4,13.333333333333334,2.066666666666667,1.730767331432956,1.0,1.0,83.33333333333334,83.33333333333334,86.66666666666667,17,56.666666666666664,8,26.666666666666668,0,0.0,0,0.0,1,3.3333333333333335,4,13.333333333333334,2.2,1.7204650534085253,1.5,1.0,83.33333333333334,83.33333333333334,86.66666666666667,15,50.0,8,26.666666666666668,2,6.666666666666667,0,0.0,1,3.3333333333333335,4,13.333333333333334
49,2.566666666666667,1.5849991237291654,2.0,1.0,83.33333333333334,83.33333333333334,86.66666666666667,7,23.333333333333332,13,43.333333333333336,5,16.666666666666664,0,0.0,1,3.3333333333333335,4,13.333333333333334,2.066666666666667,1.3888444437333107,2.0,1.0,90.0,90.0,93.33333333333333,13,43.333333333333336,10,33.33333333333333,4,13.333333333333334,0,0.0,1,3.3333333333333335,2,6.666666666666667,2.3,1.5737428845483836,2.0,1.0,86.66666666666667,86.66666666666667,86.66666666666667,10,33.33333333333333,13,43.333333333333336,3,10.0,0,0.0,0,0.0,4,13.333333333333334,2.933333333333333,1.8961950204437188,2.5,4.0,66.66666666666666,66.66666666666666,86.66666666666667,11,36.666666666666664,4,13.333333333333334,5,16.666666666666664,0,0.0,6,20.0,4,13.333333333333334
50,2.966666666666667,1.9058389811897076,2.0,3.0,66.66666666666666,76.66666666666667,76.66666666666667,9,30.0,7,23.333333333333332,4,13.333333333333334,3,10.0,0,0.0,7,23.333333333333332,2.3,1.7349351572897471,2.0,1.75,80.0,83.33333333333334,86.66666666666667,14,46.666666666666664,8,26.666666666666668,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.566666666666667,1.8917951498216947,2.0,2.75,73.33333333333333,76.66666666666667,83.33333333333334,13,43.333333333333336,7,23.333333333333332,2,6.666666666666667,1,3.3333333333333335,2,6.666666666666667,5,16.666666666666664,2.6333333333333333,1.8526257642120336,2.0,2.0,76.66666666666667,80.0,80.0,11,36.666666666666664,8,26.666666666666668,4,13.333333333333334,1,3.3333333333333335,0,0.0,6,20.0
51,2.3666666666666667,1.601735170231195,2.0,2.0,80.0,86.66666666666667,90.0,12,40.0,8,26.666666666666668,4,13.333333333333334,2,6.666666666666667,1,3.3333333333333335,3,10.0,2.3,1.8101565309847283,1.0,2.0,76.66666666666667,83.33333333333334,86.66666666666667,17,56.666666666666664,3,10.0,3,10.0,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334,2.3333333333333335,1.7384539747207064,2.0,2.0,80.0,83.33333333333334,86.66666666666667,14,46.666666666666664,7,23.333333333333332,3,10.0,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.7,1.7916472867168918,2.0,3.0,70.0,83.33333333333334,83.33333333333334,11,36.666666666666664,6,20.0,4,13.333333333333334,4,13.333333333333334,0,0.0,5,16.666666666666664
52,2.5,1.746424919657298,2.0,2.0,76.66666666666667,83.33333333333334,86.66666666666667,13,43.333333333333336,5,16.666666666666664,5,16.666666666666664,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334,1.9,1.4224392195567912,1.0,1.0,86.66666666666667,93.33333333333333,93.33333333333333,18,60.0,5,16.666666666666664,3,10.0,2,6.666666666666667,0,0.0,2,6.666666666666667,2.3333333333333335,1.699673171197595,2.0,2.0,80.0,86.66666666666667,86.66666666666667,14,46.666666666666664,6,20.0,4,13.333333333333334,2,6.666666666666667,0,0.0,4,13.333333333333334,2.566666666666667,1.7641491496532322,2.0,2.75,73.33333333333333,83.33333333333334,86.66666666666667,13,43.333333333333336,4,13.333333333333334,5,16.666666666666664,3,10.0,1,3.3333333333333335,4,13.333333333333334
