trial,structurally_viable,fill_first_avg_student_ranking,fill_first_std_student_ranking,fill_first_median_student_ranking,fill_first_iqr_student_ranking,fill_first_student_satisfaction_percent,fill_first_student_satisfaction_top4_percent,fill_first_student_satisfaction_top5_percent,fill_first_students_got_choice_1_count,fill_first_students_got_choice_1_percent,fill_first_students_got_choice_2_count,fill_first_students_got_choice_2_percent,fill_first_students_got_choice_3_count,fill_first_students_got_choice_3_percent,fill_first_students_got_choice_4_count,fill_first_students_got_choice_4_percent,fill_first_students_got_choice_5_count,fill_first_students_got_choice_5_percent,fill_first_students_got_choice_6_count,fill_first_students_got_choice_6_percent
11,True,2.4615384615384617,1.2474826723251426,2.0,1.0,80.76923076923077,88.46153846153845,100.0,6,23.076923076923077,10,38.46153846153847,5,19.230769230769234,2,7.6923076923076925,3,11.538461538461538,0,0.0
12,True,2.769230769230769,1.5268794800984007,2.0,1.75,73.07692307692307,84.61538461538461,88.46153846153845,4,15.384615384615385,12,46.15384615384615,3,11.538461538461538,3,11.538461538461538,1,3.8461538461538463,3,11.538461538461538
13,True,3.1538461538461537,1.5613679330911108,3.0,2.0,53.84615384615385,80.76923076923077,92.3076923076923,6,23.076923076923077,3,11.538461538461538,5,19.230769230769234,7,26.923076923076923,3,11.538461538461538,2,7.6923076923076925
14,True,2.730769230769231,1.6066614287850325,2.0,1.0,76.92307692307693,84.61538461538461,84.61538461538461,5,19.230769230769234,11,42.30769230769231,4,15.384615384615385,2,7.6923076923076925,0,0.0,4,15.384615384615385
15,True,2.3461538461538463,1.3284550799361958,2.0,2.0,80.76923076923077,88.46153846153845,100.0,9,34.61538461538461,7,26.923076923076923,5,19.230769230769234,2,7.6923076923076925,3,11.538461538461538,0,0.0
16,True,2.6923076923076925,1.4615384615384615,2.0,2.75,65.38461538461539,88.46153846153845,96.15384615384616,7,26.923076923076923,7,26.923076923076923,3,11.538461538461538,6,23.076923076923077,2,7.6923076923076925,1,3.8461538461538463
17,True,2.6153846153846154,1.521055379483476,2.0,1.75,76.92307692307693,84.61538461538461,92.3076923076923,7,26.923076923076923,8,30.76923076923077,5,19.230769230769234,2,7.6923076923076925,2,7.6923076923076925,2,7.6923076923076925
18,True,2.423076923076923,1.3915425011635032,2.0,1.75,76.92307692307693,88.46153846153845,96.15384615384616,7,26.923076923076923,11,42.30769230769231,2,7.6923076923076925,3,11.538461538461538,2,7.6923076923076925,1,3.8461538461538463
19,True,2.5,1.4741359920566768,2.5,2.0,84.61538461538461,88.46153846153845,92.3076923076923,9,34.61538461538461,4,15.384615384615385,9,34.61538461538461,1,3.8461538461538463,1,3.8461538461538463,2,7.6923076923076925
20,True,2.4615384615384617,1.5249405847383855,2.0,2.0,76.92307692307693,88.46153846153845,92.3076923076923,9,34.61538461538461,7,26.923076923076923,4,15.384615384615385,3,11.538461538461538,1,3.8461538461538463,2,7.6923076923076925
21,True,2.8076923076923075,1.710133390416593,2.0,4.0,65.38461538461539,69.23076923076923,96.15384615384616,8,30.76923076923077,7,26.923076923076923,2,7.6923076923076925,1,3.8461538461538463,7,26.923076923076923,1,3.8461538461538463
22,True,2.269230769230769,1.2575217480209089,2.0,2.0,88.46153846153845,92.3076923076923,96.15384615384616,8,30.76923076923077,9,34.61538461538461,6,23.076923076923077,1,3.8461538461538463,1,3.8461538461538463,1,3.8461538461538463
23,True,2.576923076923077,1.4980263149346498,2.0,1.0,80.76923076923077,88.46153846153845,88.46153846153845,6,23.076923076923077,10,38.46153846153847,5,19.230769230769234,2,7.6923076923076925,0,0.0,3,11.538461538461538
24,True,2.3846153846153846,1.4163040491939975,2.0,2.0,80.76923076923077,88.46153846153845,96.15384615384616,9,34.61538461538461,7,26.923076923076923,5,19.230769230769234,2,7.6923076923076925,2,7.6923076923076925,1,3.8461538461538463
25,True,2.4615384615384617,1.3076923076923077,2.0,1.0,76.92307692307693,92.3076923076923,96.15384615384616,6,23.076923076923077,11,42.30769230769231,3,11.538461538461538,4,15.384615384615385,1,3.8461538461538463,1,3.8461538461538463
26,True,2.769230769230769,1.64802194504835,2.0,2.75,69.23076923076923,76.92307692307693,92.3076923076923,7,26.923076923076923,8,30.76923076923077,3,11.538461538461538,2,7.6923076923076925,4,15.384615384615385,2,7.6923076923076925
27,True,2.3846153846153846,1.2113858267710478,2.0,1.0,88.46153846153845,92.3076923076923,96.15384615384616,6,23.076923076923077,10,38.46153846153847,7,26.923076923076923,1,3.8461538461538463,1,3.8461538461538463,1,3.8461538461538463
28,True,2.1153846153846154,1.3395442128667692,2.0,1.75,84.61538461538461,92.3076923076923,96.15384615384616,11,42.30769230769231,8,30.76923076923077,3,11.538461538461538,2,7.6923076923076925,1,3.8461538461538463,1,3.8461538461538463
29,True,2.6538461538461537,1.3284550799361958,3.0,1.75,76.92307692307693,92.3076923076923,96.15384615384616,7,26.923076923076923,4,15.384615384615385,9,34.61538461538461,4,15.384615384615385,1,3.8461538461538463,1,3.8461538461538463
30,True,2.5384615384615383,1.4204757932784147,2.0,1.75,80.76923076923077,84.61538461538461,96.15384615384616,7,26.923076923076923,8,30.76923076923077,6,23.076923076923077,1,3.8461538461538463,3,11.538461538461538,1,3.8461538461538463
31,True,2.1923076923076925,1.209552707193568,2.0,1.75,84.61538461538461,96.15384615384616,96.15384615384616,8,30.76923076923077,11,42.30769230769231,3,11.538461538461538,3,11.538461538461538,0,0.0,1,3.8461538461538463
32,True,2.8846153846153846,1.423076923076923,3.0,2.0,61.53846153846154,88.46153846153845,96.15384615384616,6,23.076923076923077,5,19.230769230769234,5,19.230769230769234,7,26.923076923076923,2,7.6923076923076925,1,3.8461538461538463
33,True,2.8461538461538463,1.6098807335735654,2.0,2.75,61.53846153846154,76.92307692307693,96.15384615384616,7,26.923076923076923,7,26.923076923076923,2,7.6923076923076925,4,15.384615384615385,5,19.230769230769234,1,3.8461538461538463
34,True,2.6153846153846154,1.469613321118677,2.0,1.75,73.07692307692307,88.46153846153845,92.3076923076923,6,23.076923076923077,10,38.46153846153847,3,11.538461538461538,4,15.384615384615385,1,3.8461538461538463,2,7.6923076923076925
35,True,2.6538461538461537,1.5427823938562755,2.0,1.75,76.92307692307693,88.46153846153845,88.46153846153845,7,26.923076923076923,7,26.923076923076923,6,23.076923076923077,3,11.538461538461538,0,0.0,3,11.538461538461538
36,True,2.8846153846153846,1.576923076923077,2.0,2.0,61.53846153846154,76.92307692307693,96.15384615384616,6,23.076923076923077,8,30.76923076923077,2,7.6923076923076925,4,15.384615384615385,5,19.230769230769234,1,3.8461538461538463
